"X(mm)","Z(mm)"
"28.212","2.627"
"28.259","2.628"
"28.307","2.630"
"28.354","2.632"
"28.401","2.633"
"28.448","2.632"
"28.496","2.633"
"28.543","2.635"
"28.590","2.638"
"28.637","2.638"
"28.685","2.639"
"28.732","2.642"
"28.779","2.643"
"28.826","2.643"
"28.874","2.645"
"28.921","2.647"
"28.968","2.649"
"29.015","2.651"
"29.063","2.653"
"29.110","2.654"
"29.157","2.653"
"29.204","2.654"
"29.252","2.657"
"29.299","2.661"
"29.346","2.663"
"29.393","2.665"
"29.441","2.666"
"29.488","2.667"
"29.535","2.668"
"29.583","2.669"
"29.630","2.670"
"29.677","2.670"
"29.724","2.672"
"29.772","2.673"
"29.819","2.675"
"29.866","2.678"
"29.913","2.681"
"29.961","2.683"
"30.008","2.684"
"30.055","2.685"
"30.102","2.688"
"30.150","2.692"
"30.197","2.694"
"30.244","2.697"
"30.291","2.700"
"30.339","2.703"
"30.386","2.705"
"30.433","2.708"
"30.480","2.709"
"30.528","2.710"
"30.575","2.710"
"30.622","2.712"
"30.669","2.714"
"30.717","2.715"
"30.764","2.716"
"30.811","2.718"
"30.858","2.719"
"30.906","2.720"
"30.953","2.720"
"31.000","2.721"
"31.047","2.721"
"31.095","2.721"
"31.142","2.722"
"31.189","2.724"
"31.236","2.725"
"31.284","2.725"
"31.331","2.727"
"31.378","2.731"
"31.426","2.735"
"31.473","2.738"
"31.520","2.741"
"31.567","2.744"
"31.615","2.747"
"31.662","2.751"
"31.709","2.754"
"31.756","2.757"
"31.804","2.759"
"31.851","2.762"
"31.898","2.765"
"31.945","2.766"
"31.993","2.768"
"32.040","2.769"
"32.087","2.772"
"32.134","2.774"
"32.182","2.776"
"32.229","2.776"
"32.276","2.777"
"32.323","2.779"
"32.371","2.782"
"32.418","2.782"
"32.465","2.781"
"32.512","2.780"
"32.560","2.782"
"32.607","2.784"
"32.654","2.785"
"32.701","2.785"
"32.749","2.785"
"32.796","2.785"
"32.843","2.784"
"32.890","2.784"
"32.938","2.784"
"32.985","2.783"
"33.032","2.782"
"33.079","2.781"
"33.127","2.779"
"33.174","2.778"
"33.221","2.778"
"33.269","2.780"
"33.316","2.779"
"33.363","2.780"
"33.410","2.781"
"33.458","2.780"
"33.505","2.778"
"33.552","2.776"
"33.599","2.775"
"33.647","2.774"
"33.694","2.774"
"33.741","2.775"
"33.788","2.776"
"33.836","2.776"
"33.883","2.777"
"33.930","2.778"
"33.977","2.778"
"34.025","2.778"
"34.072","2.777"
"34.119","2.777"
"34.166","2.779"
"34.214","2.780"
"34.261","2.780"
"34.308","2.779"
"34.355","2.779"
"34.403","2.779"
"34.450","2.779"
"34.497","2.778"
"34.544","2.778"
"34.592","2.776"
"34.639","2.775"
"34.686","2.774"
"34.733","2.773"
"34.781","2.771"
"34.828","2.769"
"34.875","2.766"
"34.922","2.763"
"34.970","2.760"
"35.017","2.759"
"35.064","2.759"
"35.112","2.758"
"35.159","2.754"
"35.206","2.752"
"35.253","2.749"
"35.301","2.747"
"35.348","2.744"
"35.395","2.742"
"35.442","2.740"
"35.490","2.739"
"35.537","2.739"
"35.584","2.738"
"35.631","2.737"
"35.679","2.736"
"35.726","2.735"
"35.773","2.736"
"35.820","2.735"
"35.868","2.734"
"35.915","2.732"
"35.962","2.730"
"36.009","2.729"
"36.057","2.728"
"36.104","2.726"
"36.151","2.724"
"36.198","2.722"
"36.246","2.720"
"36.293","2.718"
"36.340","2.717"
"36.387","2.717"
"36.435","2.716"
"36.482","2.716"
"36.529","2.716"
"36.576","2.717"
"36.624","2.715"
"36.671","2.711"
"36.718","2.708"
"36.765","2.705"
"36.813","2.702"
"36.860","2.699"
"36.907","2.697"
"36.955","2.694"
"37.002","2.692"
"37.049","2.688"
"37.096","2.685"
"37.144","2.683"
"37.191","2.680"
"37.238","2.678"
"37.285","2.676"
"37.333","2.675"
"37.380","2.672"
"37.427","2.670"
"37.474","2.670"
"37.522","2.670"
"37.569","2.671"
"37.616","2.672"
"37.663","2.673"
"37.711","2.671"
"37.758","2.671"
"37.805","2.670"
"37.852","2.670"
"37.900","2.668"
"37.947","2.667"
"37.994","2.665"
"38.041","2.664"
"38.089","2.664"
"38.136","2.664"
"38.183","2.662"
"38.230","2.662"
"38.278","2.661"
"38.325","2.660"
"38.372","2.658"
"38.419","2.657"
"38.467","2.657"
"38.514","2.653"
"38.561","2.648"
"38.608","2.644"
"38.656","2.643"
"38.703","2.643"
"38.750","2.643"
"38.798","2.642"
"38.845","2.639"
"38.892","2.637"
"38.939","2.636"
"38.987","2.637"
"39.034","2.639"
"39.081","2.640"
"39.128","2.641"
"39.176","2.641"
"39.223","2.643"
"39.270","2.645"
"39.317","2.645"
"39.365","2.645"
"39.412","2.643"
"39.459","2.641"
"39.506","2.640"
"39.554","2.638"
"39.601","2.634"
"39.648","2.631"
"39.695","2.629"
"39.743","2.629"
"39.790","2.629"
"39.837","2.628"
"39.884","2.630"
"39.932","2.632"
"39.979","2.634"
"40.026","2.636"
"40.073","2.640"
"40.121","2.644"
"40.168","2.646"
"40.215","2.645"
"40.262","2.645"
"40.310","2.645"
"40.357","2.645"
"40.404","2.644"
"40.452","2.642"
"40.499","2.641"
"40.546","2.641"
"40.593","2.640"
"40.641","2.640"
"40.688","2.639"
"40.735","2.638"
"40.782","2.639"
"40.830","2.640"
"40.877","2.638"
"40.924","2.636"
"40.971","2.634"
"41.019","2.633"
"41.066","2.634"
"41.113","2.634"
"41.160","2.634"
"41.208","2.634"
"41.255","2.634"
"41.302","2.636"
"41.349","2.638"
"41.397","2.637"
"41.444","2.635"
"41.491","2.635"
"41.538","2.638"
"41.586","2.638"
"41.633","2.637"
"41.680","2.638"
"41.727","2.640"
"41.775","2.641"
"41.822","2.641"
"41.869","2.641"
"41.916","2.640"
"41.964","2.640"
"42.011","2.640"
"42.058","2.640"
"42.105","2.640"
"42.153","2.641"
"42.200","2.641"
"42.247","2.641"
"42.295","2.641"
"42.342","2.641"
"42.389","2.644"
"42.436","2.648"
"42.484","2.649"
"42.531","2.649"
"42.578","2.648"
"42.625","2.650"
"42.673","2.651"
"42.720","2.651"
"42.767","2.652"
"42.814","2.654"
"42.862","2.654"
